1	6
1	25
1	37
1	60
1	77
1	79
1	86
2	31
2	44
2	46
2	58
2	68
2	74
2	86
3	23
3	27
3	28
3	40
3	50
3	72
3	94
4	32
4	33
4	45
4	48
4	64
4	75
4	82
5	19
5	22
5	30
5	47
5	62
5	72
5	97
6	1
6	27
6	46
6	52
6	58
6	80
6	93
7	14
7	42
7	76
7	77
7	84
7	91
7	95
8	20
8	23
8	29
8	57
8	64
8	74
8	82
9	25
9	53
9	57
9	73
9	82
9	92
9	98
10	27
10	35
10	47
10	72
10	78
10	83
10	87
11	32
11	40
11	49
11	70
11	85
11	93
11	98
12	13
12	23
12	74
12	76
12	78
12	92
12	96
13	12
13	51
13	52
13	70
13	73
13	83
13	91
14	7
14	26
14	34
14	68
14	82
14	85
14	99
15	30
15	38
15	52
15	59
15	66
15	77
15	100
16	37
16	38
16	46
16	61
16	73
16	95
16	98
17	31
17	40
17	58
17	61
17	70
17	94
17	99
18	42
18	61
18	67
18	85
18	86
18	93
18	98
19	5
19	39
19	58
19	60
19	65
19	75
19	94
20	8
20	23
20	24
20	62
20	69
20	78
20	90
21	24
21	50
21	67
21	85
21	87
21	95
21	99
22	5
22	47
22	71
22	78
22	81
22	84
22	89
23	3
23	8
23	12
23	20
23	36
23	88
23	95
24	20
24	21
24	36
24	52
24	58
24	66
24	93
24	98
25	1
25	9
25	34
25	70
25	73
25	79
25	82
25	90
26	14
26	36
26	45
26	74
26	76
26	84
26	86
26	97
27	3
27	6
27	10
27	47
27	76
27	86
27	90
27	96
28	3
28	38
28	57
28	66
28	81
28	82
28	88
28	97
29	8
29	35
29	41
29	47
29	50
29	55
29	77
29	93
30	5
30	15
30	42
30	51
30	74
30	85
30	89
30	92
31	2
31	17
31	32
31	40
31	54
31	57
31	68
31	96
32	4
32	11
32	31
32	65
32	76
32	84
32	94
32	95
33	4
33	37
33	54
33	55
33	65
33	67
33	71
33	89
34	14
34	25
34	79
34	80
34	89
34	90
34	96
34	100
35	10
35	29
35	52
35	72
35	78
35	80
35	85
35	88
36	23
36	24
36	26
36	54
36	66
36	83
36	94
36	100
37	1
37	16
37	33
37	38
37	48
37	49
37	56
37	88
38	15
38	16
38	28
38	37
38	50
38	53
38	96
38	98
39	19
39	48
39	53
